"X-Accelerate(m^2/s)","Y-Accelerate(m^2/s)","Z-Accelerate(m^2/s)"
0.480000,0.180000,3.916593
0.470000,0.360000,1.475669
0.170000,0.340000,3.941713
0.140000,0.230000,0.890169
-0.300000,0.300000,0.982293
0.350000,0.480000,0.535817
0.140000,-0.300000,2.669551
-0.410000,0.460000,2.874700
-0.020000,-0.350000,3.582890
-0.280000,-0.460000,0.431393
-0.420000,-0.150000,1.348147
0.040000,-0.160000,2.674921
-0.020000,0.170000,3.886232
-0.030000,0.040000,1.859328
0.120000,0.290000,0.681175
-0.190000,-0.190000,3.218804
0.260000,0.490000,3.688523
0.460000,0.170000,1.268503
-0.410000,0.060000,2.647773
0.170000,-0.280000,2.498620
-0.320000,0.030000,2.095495
0.030000,0.350000,0.696419
0.230000,-0.450000,1.110405
0.120000,-0.290000,1.043839
-0.050000,0.360000,1.793544
-0.160000,0.370000,2.952609
-0.470000,-0.380000,0.796681
0.210000,-0.130000,2.839278
0.120000,0.210000,1.287478
-0.370000,0.210000,2.331502
0.120000,-0.100000,1.058537
0.260000,-0.140000,3.306841
-0.370000,0.100000,3.257530
-0.170000,-0.460000,0.778396
-0.380000,0.360000,2.984443
-0.230000,0.020000,3.772943
0.380000,0.450000,1.203620
0.170000,-0.070000,1.084528
0.150000,0.060000,0.875214
-0.270000,-0.450000,2.362414
-0.460000,0.210000,2.130821
0.160000,-0.310000,2.969579
-0.250000,-0.470000,2.595978
0.390000,0.440000,3.226872
0.420000,0.090000,1.258730
0.170000,0.150000,2.399312
0.250000,-0.440000,1.924578
0.060000,-0.150000,1.108287
-0.160000,-0.300000,3.151714
-0.280000,-0.140000,2.651584
0.470000,0.330000,3.503241
0.320000,-0.350000,0.429767
0.320000,0.210000,1.861048
-0.020000,0.240000,1.803996
0.090000,0.240000,1.963339
-0.210000,0.440000,1.649454
0.400000,-0.390000,3.455127
0.290000,0.320000,2.685498
-0.390000,-0.010000,1.930984
0.210000,-0.460000,2.284710
-0.080000,0.280000,0.946203
-0.020000,0.200000,1.627636
0.340000,0.070000,2.374763
0.370000,-0.390000,1.665383
0.240000,0.460000,1.545218
-0.380000,0.230000,3.148825
-0.270000,0.340000,1.182836
-0.020000,0.250000,0.556058
-0.130000,-0.380000,1.754622
-0.320000,-0.080000,3.082402
0.400000,0.320000,1.694255
0.020000,0.030000,2.719761
-0.290000,-0.090000,2.853892
0.440000,0.160000,0.342345
0.110000,0.400000,0.376165
-0.310000,-0.360000,3.275729
0.230000,-0.220000,3.565824
0.420000,-0.200000,0.378946
0.110000,-0.100000,1.039423
-0.500000,0.170000,3.530722
0.240000,-0.090000,3.440465
0.150000,0.000000,0.917824
-0.360000,-0.490000,2.155899
0.240000,0.170000,2.653752
0.040000,-0.140000,1.944557
-0.440000,-0.260000,0.448553
-0.180000,-0.010000,3.705617
0.430000,-0.140000,3.722633
-0.090000,0.120000,2.154785
-0.310000,-0.170000,1.570700
-0.270000,0.470000,2.797981
-0.360000,-0.240000,2.776491
0.440000,-0.180000,3.941434
0.440000,-0.240000,1.285768
-0.390000,-0.450000,3.550408
0.200000,0.220000,1.131592
-0.320000,-0.430000,2.666665
-0.010000,-0.140000,0.500700
-0.010000,0.430000,1.624007
-0.040000,0.470000,1.695612
0.280000,0.400000,2.746944
0.500000,0.140000,3.076492
-0.030000,-0.370000,3.681331
0.420000,0.480000,3.675065
0.070000,0.300000,2.480947
0.280000,0.170000,1.412515
0.070000,0.420000,3.685485
0.330000,-0.310000,2.265193
-0.320000,-0.250000,1.927693
0.120000,0.450000,1.256463
0.360000,0.180000,1.672244
0.120000,0.490000,3.342140
-0.470000,0.100000,1.473635
-0.290000,-0.150000,1.081804
0.370000,-0.130000,3.518210
-0.310000,0.290000,3.262499
0.060000,0.490000,3.050311
0.090000,0.070000,3.978366
-0.380000,-0.330000,3.958131
-0.420000,-0.210000,2.087846
0.330000,-0.050000,1.860296
-0.340000,-0.400000,2.515810
0.470000,0.000000,1.985120
0.370000,0.500000,1.164259
0.500000,0.100000,3.148984
0.440000,-0.220000,1.762640
-0.450000,-0.260000,3.187915
-0.160000,-0.060000,3.635987
0.040000,0.280000,2.825880
-0.360000,0.040000,3.491261
-0.060000,0.430000,0.967006
0.460000,-0.220000,1.736692
0.460000,0.000000,0.988180
0.130000,-0.180000,1.756018
-0.180000,0.020000,1.438645
-0.460000,-0.120000,3.719745
-0.100000,-0.190000,1.027813
-0.210000,0.400000,2.672078
0.280000,-0.370000,1.320871
0.160000,0.420000,1.825486
-0.440000,0.330000,2.776040
-0.360000,0.400000,3.670763
0.270000,-0.080000,0.574717
0.400000,-0.420000,3.512435
0.290000,-0.380000,2.290655
-0.030000,0.430000,0.767203
0.130000,0.000000,2.226208
0.020000,-0.470000,2.993259
-0.070000,-0.340000,1.294257
-0.020000,0.380000,0.646297
-0.270000,0.260000,1.483375
-0.330000,0.280000,0.934666
0.030000,-0.210000,2.038995
0.050000,0.160000,1.621357
-0.400000,-0.300000,2.234748
-0.150000,-0.210000,1.740977
0.460000,-0.150000,3.041759
0.090000,0.340000,3.964429
0.200000,-0.030000,0.500700
-0.480000,0.200000,2.547469
-0.390000,-0.100000,2.568638
-0.280000,0.230000,0.386782
-0.210000,-0.240000,2.962887
-0.370000,0.490000,0.724914
0.170000,-0.410000,3.451579
0.360000,0.430000,1.773443
-0.120000,-0.100000,3.226221
0.480000,0.170000,2.171083
-0.210000,-0.240000,2.822038
0.350000,0.320000,1.221147
0.180000,-0.000000,0.466476
0.410000,-0.010000,3.405393
-0.230000,0.030000,3.923149
0.420000,-0.130000,3.794615
0.110000,-0.230000,1.111126
0.040000,0.440000,2.246976
0.200000,0.280000,3.462947
-0.310000,0.060000,1.105803
-0.090000,-0.200000,2.379916
0.320000,0.440000,0.440454
0.390000,-0.500000,2.860559
-0.250000,0.150000,1.593549
-0.120000,-0.370000,1.438332
-0.400000,0.110000,1.946279
0.410000,0.190000,1.566110
-0.280000,0.020000,1.166705
0.060000,-0.410000,3.787400
-0.030000,0.330000,2.780324
0.380000,-0.130000,1.723833
0.180000,-0.030000,2.774004
0.490000,0.330000,2.859615
0.400000,0.470000,0.330303
0.330000,0.310000,1.143635
0.010000,-0.400000,3.879420
-0.290000,0.180000,1.460651
0.050000,-0.280000,2.644750
0.060000,-0.490000,3.878711
0.060000,-0.110000,1.203495
-0.360000,-0.190000,0.723326
-0.060000,-0.420000,3.846674
0.450000,-0.450000,3.938921
-0.170000,0.340000,3.106831
-0.050000,0.430000,2.604266
0.330000,-0.180000,3.127491
0.200000,-0.150000,1.479020
0.340000,-0.280000,3.492334
0.080000,0.290000,3.908440
0.350000,0.320000,0.487340
0.410000,0.000000,3.425551
-0.390000,0.220000,1.199125
0.010000,0.480000,3.092960
0.290000,0.200000,1.917916
-0.480000,-0.450000,1.941546
-0.250000,0.180000,0.802932
0.410000,-0.240000,1.818983
-0.090000,0.040000,1.516806
0.400000,-0.430000,1.563330
-0.140000,-0.210000,2.557577
-0.270000,0.000000,0.524595
0.220000,-0.040000,3.152079
0.230000,-0.320000,3.084931
0.470000,-0.070000,3.447405
0.350000,-0.440000,2.054459
-0.450000,0.110000,3.761582
-0.090000,-0.110000,2.275566
-0.140000,-0.420000,2.430000
-0.490000,-0.180000,2.944079
0.420000,-0.290000,0.449333
0.400000,0.340000,2.740164
-0.340000,-0.300000,0.742496
0.080000,0.360000,1.965706
-0.120000,0.260000,1.695995
-0.150000,0.400000,2.188698
-0.250000,0.020000,2.074898
0.500000,-0.390000,0.995138
0.120000,-0.220000,3.049721
0.260000,0.170000,3.245166
0.370000,-0.480000,3.091149
0.080000,-0.190000,2.320862
-0.350000,0.470000,0.834865
0.410000,-0.070000,2.576645
0.420000,0.200000,1.645509
-0.480000,0.460000,0.426732
-0.190000,-0.430000,3.911854
0.410000,0.110000,0.465510
-0.250000,-0.040000,2.788530
-0.280000,0.220000,3.873668
0.480000,0.040000,2.758260
0.200000,0.180000,0.513809
0.400000,0.100000,2.830124
0.410000,-0.160000,1.381593
0.380000,0.260000,2.089880
0.110000,0.140000,1.126011
0.200000,0.260000,1.473940
0.040000,0.420000,2.352467
0.220000,-0.190000,3.327326
0.190000,-0.070000,0.835823
0.100000,0.040000,3.298242
-0.300000,-0.050000,0.750733
0.070000,0.200000,1.363635
0.090000,-0.480000,2.482418
0.280000,0.070000,1.390360
0.430000,0.460000,3.574969
0.330000,0.480000,2.256014
0.160000,0.260000,3.627175
-0.010000,-0.070000,1.288061
-0.420000,0.020000,3.041069
-0.130000,0.140000,1.194822
0.440000,-0.010000,1.527874
-0.480000,0.150000,2.734136
0.450000,-0.130000,1.039327
-0.150000,-0.140000,2.782445
0.200000,0.050000,1.364515
-0.110000,0.260000,3.528725
-0.380000,0.390000,1.955607
0.450000,0.060000,1.045706
-0.420000,0.400000,2.963781
-0.440000,0.060000,3.199328
-0.350000,0.390000,2.516009
0.360000,0.160000,0.541941
-0.040000,-0.260000,1.057781
0.160000,-0.270000,1.548515
-0.170000,0.330000,2.148162
0.050000,0.120000,3.577639
0.240000,0.260000,1.344210
0.350000,-0.170000,2.570720
0.250000,0.090000,1.982271
-0.320000,0.140000,3.281463
-0.350000,-0.040000,1.168033
-0.180000,-0.230000,3.979296
-0.280000,-0.010000,3.147555
0.260000,-0.190000,3.876648
-0.190000,0.400000,1.929845
-0.170000,0.060000,2.122357
0.220000,0.330000,2.417685
-0.150000,0.390000,1.315219
0.060000,0.000000,1.839021
-0.500000,-0.150000,3.369807
0.060000,0.100000,0.962964
-0.390000,-0.460000,1.072007
-0.410000,-0.290000,3.352596
0.120000,0.300000,3.243948
-0.460000,-0.040000,1.161594
-0.140000,-0.420000,2.835648
0.020000,-0.110000,0.771946
-0.330000,0.280000,0.511468
0.450000,-0.440000,3.717096
-0.140000,0.490000,0.335261
-0.110000,-0.100000,3.546886
0.480000,-0.420000,3.634460
-0.160000,-0.360000,0.820305
0.360000,-0.300000,3.660123
-0.150000,-0.290000,0.955772
-0.130000,-0.430000,3.592019
0.330000,-0.330000,0.360971
0.460000,-0.500000,1.459623
0.230000,-0.260000,3.311857
0.090000,0.160000,0.644360
-0.100000,-0.280000,3.437165
-0.160000,0.480000,1.706576
-0.340000,0.220000,3.637527
0.250000,-0.080000,1.770650
-0.060000,0.130000,2.906476
-0.390000,0.400000,2.045067
0.090000,-0.270000,1.908900
0.060000,0.420000,2.005617
-0.240000,0.350000,1.872512
0.100000,0.490000,2.704145
0.230000,-0.180000,2.311623
0.070000,-0.280000,3.748907
-0.500000,0.260000,1.248719
-0.290000,-0.390000,3.000900
0.210000,-0.330000,1.664662
0.500000,-0.180000,1.792903
0.090000,-0.140000,1.198499
0.490000,-0.010000,1.247157
0.160000,0.210000,3.921122
0.240000,-0.070000,0.643117
-0.490000,0.360000,3.892801
0.290000,-0.350000,3.419927
0.490000,-0.270000,3.475255
0.270000,-0.000000,2.947660
0.490000,0.250000,2.735233
0.380000,-0.460000,3.519787
-0.250000,-0.250000,1.437150
-0.110000,0.200000,2.951186
0.230000,-0.400000,3.519886
-0.240000,-0.210000,2.942771
-0.060000,0.190000,3.644558
0.120000,0.170000,1.908691
-0.440000,-0.070000,2.062426
-0.440000,0.070000,0.700286
0.420000,0.350000,3.517769
-0.060000,-0.120000,0.564269
0.360000,0.380000,1.722208
0.310000,-0.170000,0.472335
-0.380000,0.450000,3.885614
0.210000,-0.360000,3.172743
-0.210000,0.370000,2.564956
-0.480000,-0.300000,1.389100
-0.250000,0.150000,1.664662
0.240000,-0.200000,3.486029
0.080000,0.290000,3.246090
-0.450000,-0.390000,2.551431
-0.270000,0.130000,2.864367
0.260000,-0.340000,1.110360
0.290000,-0.390000,3.445896
-0.160000,0.220000,3.970693
0.110000,0.390000,3.194401
-0.140000,0.130000,2.763404
-0.350000,-0.320000,2.444422
-0.030000,0.240000,2.015540
0.400000,-0.100000,2.637973
0.180000,0.330000,3.036824
-0.000000,-0.430000,2.167764
0.110000,-0.270000,3.698527
0.340000,0.150000,0.662948
-0.010000,0.410000,1.660090
0.040000,0.110000,2.427179
-0.450000,-0.080000,2.305125
0.110000,0.020000,1.214866
0.070000,-0.130000,3.026401
-0.270000,0.050000,3.499243
0.110000,-0.430000,2.632850
0.100000,0.020000,3.148349
0.200000,0.260000,1.810525
-0.450000,0.360000,1.154123
0.260000,-0.120000,3.096789
0.220000,-0.000000,2.420021
-0.090000,-0.110000,1.824473
0.040000,0.280000,3.939860
-0.360000,-0.250000,3.078961
0.250000,0.120000,1.270079
-0.310000,-0.280000,3.172617
0.280000,0.110000,2.098547
-0.370000,0.390000,2.696943
-0.430000,-0.150000,1.544247
0.030000,0.140000,1.251839
-0.420000,-0.500000,1.227070
-0.420000,0.210000,1.882312
-0.160000,0.260000,1.160517
-0.420000,0.320000,2.125394
0.230000,0.360000,3.645051
0.210000,0.240000,1.280898
-0.100000,-0.000000,3.958737
-0.320000,-0.380000,2.204722
0.360000,-0.010000,2.574937
0.290000,-0.420000,1.041681
0.400000,-0.110000,1.617653
0.100000,-0.230000,1.570096
-0.500000,0.210000,0.979949
0.290000,0.430000,3.592757
-0.390000,0.200000,1.361176
-0.070000,0.040000,1.668053
0.320000,-0.330000,0.977292
-0.500000,-0.090000,0.466905
0.450000,0.390000,2.940306
-0.360000,0.370000,2.874004
0.420000,0.050000,1.563809
-0.410000,-0.050000,2.991622
0.440000,-0.210000,1.815682
-0.420000,0.460000,3.951202
0.360000,0.450000,2.525074
0.130000,0.100000,2.244014
0.110000,-0.340000,0.578533
0.220000,-0.300000,3.228637
-0.110000,-0.260000,0.969742
-0.210000,0.300000,1.205612
0.350000,0.300000,2.609598
0.450000,-0.210000,0.403733
-0.030000,-0.190000,3.955326
-0.040000,0.480000,1.557209
-0.090000,-0.270000,2.453548
-0.320000,0.450000,0.951367
-0.120000,0.400000,3.223058
0.070000,0.420000,3.816320
0.500000,0.340000,3.009867
-0.500000,-0.470000,0.448888
0.370000,-0.400000,1.945122
-0.180000,0.240000,3.205994
0.200000,-0.280000,2.081754
0.220000,-0.310000,2.683207
0.390000,-0.310000,3.262177
0.400000,0.490000,0.597327
0.280000,-0.080000,2.583641
0.210000,0.430000,3.214576
-0.500000,-0.250000,0.679632
-0.120000,-0.010000,3.497928
-0.470000,-0.410000,1.083282
0.070000,-0.190000,1.243624
-0.430000,-0.060000,2.289192
-0.060000,-0.020000,3.729464
0.240000,-0.240000,3.181949
-0.130000,0.480000,2.877343
-0.200000,-0.250000,3.023094
-0.460000,-0.220000,2.478084
-0.210000,0.140000,0.577235
-0.280000,0.240000,3.671526
-0.410000,-0.410000,1.629939
-0.060000,0.250000,1.538668
0.130000,0.420000,1.051808
0.070000,0.220000,3.592590
0.170000,0.470000,1.221720
-0.370000,-0.110000,1.778595
0.190000,-0.160000,1.964357
0.440000,-0.230000,3.525209
0.120000,0.000000,2.737371
-0.260000,0.300000,2.336514
-0.350000,-0.160000,1.062450
0.020000,0.430000,0.902607
-0.080000,0.220000,2.177453
-0.350000,0.130000,0.390128
-0.500000,0.170000,1.762583
0.100000,0.430000,2.734593
0.360000,-0.390000,2.861189
0.050000,-0.030000,0.777817
0.050000,-0.490000,1.395636
-0.070000,0.350000,2.383422
0.170000,0.180000,0.590169
-0.350000,-0.490000,3.792493
0.210000,0.360000,3.636193
0.500000,-0.150000,2.933922
0.230000,0.420000,1.890291
-0.480000,0.300000,3.656446
-0.470000,0.270000,3.194339
0.410000,-0.020000,3.092879
0.330000,-0.370000,3.696904
0.290000,-0.060000,3.948911
0.440000,0.170000,3.568963
-0.100000,-0.210000,0.869425
0.070000,-0.390000,3.336555
0.440000,-0.110000,0.695126
-0.480000,0.290000,1.117139
0.240000,0.390000,3.389203
-0.010000,-0.060000,1.018185
0.270000,0.100000,2.483365
-0.020000,0.000000,3.749947
-0.210000,-0.320000,1.625546
-0.100000,0.100000,1.944865
0.360000,0.140000,3.277316
-0.040000,0.210000,1.474585
0.440000,-0.140000,1.204533
-0.230000,0.140000,2.957769
-0.400000,0.360000,3.468501
0.310000,-0.320000,1.609472
0.300000,-0.310000,1.279219
0.340000,0.360000,1.844695
-0.220000,0.010000,0.514879
-0.120000,-0.180000,3.843917
0.220000,0.170000,0.497594
-0.400000,0.240000,3.458685
-0.320000,-0.380000,2.613197
0.240000,-0.370000,0.631189
0.370000,0.340000,1.155465
-0.120000,-0.470000,3.011179
0.040000,-0.130000,2.195791
-0.330000,0.380000,2.264752
-0.380000,-0.500000,1.558204
-0.380000,-0.160000,3.918367
0.380000,0.050000,0.923634
-0.490000,-0.390000,1.195952
0.060000,0.310000,1.517498
-0.410000,0.400000,1.822087
0.040000,-0.150000,3.626679
0.270000,-0.080000,1.350963
-0.080000,-0.180000,2.502259
0.060000,0.270000,0.750666
0.170000,0.250000,1.560993
-0.190000,0.120000,1.765758
0.330000,-0.190000,3.358482
0.500000,0.020000,3.170757
-0.200000,0.250000,2.912456
-0.390000,-0.400000,1.573785
-0.360000,-0.440000,1.865288
0.480000,-0.070000,1.888703
0.270000,0.150000,3.747292
-0.230000,-0.070000,1.854481
0.050000,0.200000,2.641969
0.320000,0.060000,0.550999
0.460000,-0.470000,2.078437
0.030000,0.010000,1.629693
-0.140000,-0.220000,0.965401
-0.300000,0.340000,3.903755
0.240000,-0.080000,0.609590
-0.000000,-0.430000,3.483561
0.010000,-0.070000,3.489284
-0.390000,0.070000,0.552630
0.370000,0.420000,2.579981
0.420000,-0.040000,2.626328
-0.130000,0.380000,3.949633
0.010000,0.100000,0.924554
0.120000,0.360000,2.774167
0.370000,-0.440000,2.801625
-0.410000,0.320000,1.702322
0.020000,0.130000,3.807729
0.220000,0.450000,0.531037
-0.280000,-0.500000,2.883609
0.270000,0.390000,1.942936
-0.470000,-0.320000,0.390896
-0.330000,-0.220000,1.467345
0.290000,0.320000,1.488624
-0.030000,0.340000,2.375605
0.370000,-0.410000,2.376678
-0.260000,0.110000,2.705310
0.410000,-0.030000,3.727399
-0.230000,0.430000,0.671640
0.030000,0.260000,2.837957
0.150000,0.080000,2.032904
-0.340000,0.190000,1.961708
-0.320000,0.410000,1.534242
-0.260000,0.340000,3.725493
0.330000,0.320000,2.090048
-0.110000,0.460000,2.322326
-0.380000,0.470000,1.916977
-0.280000,0.070000,2.935847
0.180000,-0.460000,2.634084
-0.450000,-0.320000,1.953458
0.070000,0.360000,3.017797
0.090000,0.040000,2.277872
-0.490000,-0.000000,1.084435
-0.160000,0.260000,3.125124
0.340000,-0.350000,3.798789
0.450000,0.410000,2.228340
-0.410000,0.300000,1.358087
0.110000,-0.040000,2.927661
0.320000,-0.130000,3.854556
-0.000000,-0.500000,3.817394
0.400000,-0.200000,2.530790
0.030000,0.250000,3.510983
0.320000,0.190000,1.182836
0.160000,0.310000,1.694462
0.430000,0.230000,3.839154
0.070000,-0.480000,2.166356
-0.350000,-0.010000,3.603027
-0.280000,0.000000,2.393679
0.070000,-0.340000,3.804195
0.110000,-0.130000,2.794817
-0.230000,-0.060000,2.990569
0.500000,0.420000,1.645144
0.080000,0.250000,1.364991
-0.040000,-0.360000,1.123032
-0.090000,-0.440000,0.299833
0.130000,0.030000,3.407389
0.000000,0.400000,2.061553
-0.090000,0.410000,1.883799
-0.000000,0.450000,2.438832
-0.460000,-0.430000,3.534346
0.040000,-0.460000,1.321666
0.400000,0.340000,3.773659
-0.060000,0.150000,3.276019
-0.390000,0.170000,1.260119
-0.250000,-0.450000,3.421491
0.440000,0.290000,0.326650
0.100000,0.450000,2.984611
0.140000,-0.350000,2.208053
-0.230000,0.320000,3.155487
-0.280000,-0.000000,2.966816
-0.240000,-0.000000,1.389424
-0.090000,-0.010000,2.208144
-0.430000,0.440000,0.863192
-0.080000,0.440000,2.072293
-0.380000,0.070000,3.910959
0.010000,-0.490000,3.657308
-0.460000,0.260000,0.813449
0.110000,-0.330000,2.081130
-0.020000,-0.160000,3.626417
0.010000,-0.480000,0.989697
-0.010000,-0.000000,3.139984
0.010000,0.440000,0.557136
0.360000,-0.320000,3.476795
0.170000,0.320000,3.249862
0.120000,0.220000,3.721572
-0.230000,0.350000,3.061487
-0.290000,-0.300000,3.968123
-0.300000,-0.220000,0.797496
0.210000,0.100000,2.639773
0.200000,-0.310000,2.725142
0.470000,0.420000,1.643259
-0.400000,-0.030000,3.366185
-0.250000,-0.280000,2.522221
-0.410000,0.400000,1.144683
0.350000,0.270000,1.307287
-0.050000,-0.280000,3.789340
0.070000,0.360000,2.128638
0.290000,0.060000,0.451553
-0.350000,-0.290000,1.544506
-0.460000,0.180000,1.595274
0.460000,-0.320000,2.044603
-0.380000,-0.350000,3.107346
0.270000,-0.140000,1.642072
-0.310000,0.330000,3.692343
0.410000,-0.230000,1.933675
-0.130000,0.060000,1.100727
-0.420000,0.100000,2.756393
-0.270000,-0.320000,2.859510
0.010000,-0.200000,3.664533
0.210000,-0.180000,0.440341
-0.020000,0.000000,3.689946
0.380000,-0.320000,3.161202
0.470000,-0.500000,0.138203
0.220000,-0.320000,1.428146
-0.450000,-0.260000,3.127107
-0.260000,0.190000,2.206626
0.190000,0.460000,3.676466
-0.280000,-0.250000,2.825173
0.240000,0.210000,1.063203
-0.450000,0.080000,0.692820
-0.420000,-0.450000,1.627483
0.050000,-0.490000,2.318254
0.000000,0.050000,2.469494
0.050000,-0.190000,0.682276
0.090000,0.050000,3.288389
-0.000000,0.170000,3.115365
-0.200000,0.050000,1.182159
0.450000,0.300000,2.502219
0.070000,-0.400000,2.345101
0.400000,-0.440000,1.857121
-0.310000,-0.440000,1.884649
-0.450000,0.390000,2.335273
0.060000,-0.400000,3.909130
0.410000,-0.190000,0.409756
-0.000000,-0.060000,1.268582
